name,description,property_type_name,province_name,district_name,ward_name,street_name,project_name,price,area,floor_count,frontage_width,house_depth,road_width,bedroom_count,bathroom_count,house_direction,balcony_direction,published_at,latitude,longitude
"Alo alo ! đất đẹp cần bán gấp tân thạnh đông, củ chi, shr","Full thổ cư Mặt tiền đường nhựa Dân cư ở kín Bạn đang tìm một lô đất đẹp giá tốt pháp lý sạch để an cư hoặc đầu tư sinh lời? Đừng bỏ qua lô đất HOT này! Thông tin chi tiết: Diện tích: 5 x 21,5 = 108m² (FULL thổ cư) Đường trước đất: Đường nhựa sạch sẽ, xe hơi tránh nhau Kết nối giao thông cực thuận tiện: Đường thông thẳng Lê Thị Bay Kết nối nhanh Tỉnh Lộ 15 Khu dân cư hiện hữu, xung quanh nhà lầu xây dựng mới, an ninh tốt Không vướng quy hoạch, sổ sách rõ ràng, xây dựng tự do Giá chỉ: 1 tỷ 850 triệu Còn thương lượng mạnh cho khách thiện chí Tiện ích xung quanh: Gần chợ, trường học, UBND xã Khu vực đông dân, dễ kinh doanh mở tiệm xây nhà cho thuê Hạ tầng hoàn thiện, đường sá rộng rãi thông thoáng Lô đất phù hợp: Xây nhà ở Đầu tư giữ tiền sinh lời Xây trọ hoặc nhà cho thuê Liên hệ ngay để xem đất thực tế và chốt giá đẹp nhất!",Đất,Hồ Chí Minh,Củ Chi,Tân Thạnh Đông,Lê Thị Bay,,11549462500,107.0,0.0,6.0,,,0.0,0.0,,,2025-11-19T16:22:20.290000,10.779562,106.706295
"Toà CHDV Miêu Nha, 119m2*8T, MT 7m, 27 phòng KK, sát phố, ô tô, đủ GPXD/PCCC, dòng tiền 7%/năm","Siêu phẩm dòng tiền - 27 phòng full nội thất - 8 tầng thang máy - ngõ thông ô tô qua nhà - pccc thông minh - gần bảo tàng quân sự Vin Smart City - nhiều trường đại học - doanh thu 1.5 tỷ/ năm. + Mô tả: + Vị trí nhà mặt ngõ thông, ô tô ra vào thoải mái, gần nhiều trường Đại Học, chợ. + Khu vực đang trên đà phát triển, giá BĐS tăng phi mã, có rất nhiều dự án đang dần triển khai. + Kệ thống PCCC thông minh hiện đại nhất. Tầng 1 PCCC tự bơm nước, có hệ thống báo cháy từng tầng, thang thoát hiểm ngoài, giấy phép xây dựng bản thiết kế đầy đủ. + Tổng 27 phòng full nội thất, đã có đơn vị ký thuê, tự vận hành hơn 110triệu/tháng, gần 1.5tỷ/ năm, dòng tiền quá ổn định so với tầm tiền. + Thiết kế: + Mỗi tầng phòng nào cũng có ban công, sáng thoáng vô cùng, vệ sinh khép kín. - Tầng 1 để xe, thang máy thang bộ. - Tầng 2: 2Phòng + 1 Phòng Studio. - Tầng 3,4,5,6: Mỗi tầng 5phòng khép kín, tất cả các phòng phun nội thất. - Tầng 7: 3 phòng khép kín. - Tầng 8 sân phơi, tum. + Sổ đỏ chính chủ cất két. Tìm nhà dòng tiền - gọi ngay Mr Dòng Tiền! Tuấn Anh - Chuyên gia nhà dòng tiền. Zalo/Call 24/24: * Liên hệ để nhận thông tin & hình ảnh chính xác nhất. * Cam kết 100% miễn phí - Tư vấn tận tâm - Hỗ trợ pháp lý A - Z. * Cập nhật thị trường, chia sẻ kiến thức đầu tư chuyên sâu! Mr Dòng Tiền - Hỗ trợ bạn tìm kiếm tài sản sinh lời tốt nhất!",Nhà,Hà Nội,Nam Từ Liêm,Tây Mỗ,Miêu Nha,,23337683250,119.0,8.0,7.0,,,27.0,27.0,,,2025-11-19T09:42:53.074000,21.037649,105.844269
"Bán đất đẹp Đông Thắng, Đông Ngạc, Bắc Từ Liêm 40m², giá tốt 11.6 tỷ","- Vị trí: Khu giãn dân Đông Thắng, phường Đông Ngạc, quận Bắc Từ Liêm, Hà Nội. + Diện tích: 40m². + Giá bán: 11.6 tỷ. + Mặt tiền: 3.31m. + Đường trước nhà: Ô tô tránh, ô tô vào đất. + Pháp lý: Sổ đỏ chính chủ, sẵn sàng giao dịch. - Mô tả chi tiết: + Lô đất thuộc khu phân lô giãn dân, vỉa hè rộng, đường thông thoáng, ô tô vào tận nơi. + Vị trí cực đẹp, trung tâm phường Đông Ngạc khu vực phát triển mạnh, dân trí cao, thuận tiện kinh doanh, mở văn phòng hoặc ở lâu dài. + Gần chợ Kẻ Vẽ, trường tiểu học THCS Đông Ngạc, sân bóng Đông Ngạc, chỉ vài phút di chuyển ra đường Phạm Văn Đồng và khu Ngoại giao đoàn. + Hiện trạng: Đang là nhà cấp 4, chủ đang cho thuê, xác định bán đất tặng nhà. + Phù hợp: Xây nhà ở, làm văn phòng, kinh doanh nhỏ, đầu tư giữ tiền sinh lời tốt. - Ưu điểm nổi bật: + Khu vực hiếm nhà bán, ô tô tránh vỉa hè ngõ thông. + Kinh doanh sầm uất, dân cư đông, hạ tầng đồng bộ. + Pháp lý rõ ràng, sang tên trong ngày. Liên Hệ ngay để chốt ngay Mr Chiến [phone_number]",Đất,Hà Nội,Bắc Từ Liêm,Đông Ngạc,Đức Thắng,,7641500000,40.0,0.0,3.31,,,0.0,0.0,,,2025-11-10T02:50:22.094000,21.083944,105.777284
"Bán Đất tại Đường 21A, Phú Cát, Quốc Oai, Hà Nội, 3 tỷ, 100m2 - Đất thổ cư sổ đỏ","Đất thổ cư sổ đỏ nằm tại Đường 21A, xã Phú Cát, huyện Quốc Oai, Hà Nội với diện tích 100m2. + Pháp lý đầy đủ, sổ đỏ sẵn sàng. + Mặt tiền rộng 5m, đường vào rộng 5m, thuận tiện cho xe ô tô. + Khu vực yên tĩnh, thích hợp cho xây dựng nhà ở hoặc đầu tư. Liên hệ ngay để biết thêm thông tin chi tiết qua số điện thoại hoặc gặp Thanh Thuỷ.",Đất,Hà Nội,Quốc Oai,Phú Cát,21A,,10003750000,100.0,0.0,5.0,,5.0,0.0,0.0,,,2025-11-04T10:40:52.716000,21.021679,105.8667
"Bán nhà 2MT rộng, Đ.Trần Xuân Soạn, xe hơi ngủ trong nhà, ngang lớn 7m, thông ra Huỳnh Tấn Phát.","BÁN BIỆT THỰ TẶNG LUÔN GÁI XINH Nhà 2 MT trước sau- Đ.Trần Xuân Soạn- Xe hơi ngủ trong nhà, thông ra Huỳnh Tấn Phát- qua Q4, Q1 chưa đến 5 phút. DT: 113m, ngang 7m, dài 16m. Nhà 3 tầng, có sân thượng ban công trước và sau. 4PN, 5WC Hẻm trước nhà 8m, mặt sau 3m, kinh doanh thoải mái. Pháp lý sạch, hoàn công đủ, Chào chỉ 15.5T. Zalo Ánh Ngọc: [phone_number] NHẬN KÝ GỬI MUA VÀ BÁN NHÀ PHỐ",Nhà,Hồ Chí Minh,7,Tân Kiểng,Trần Xuân Soạn,,20368035250,113.0,4.0,,,,4.0,5.0,,,2025-11-08T10:10:43.235000,10.716335,106.72755
Trung tâm thương mại Harmory Nguyễn Tuân cơ hội đầu tư sinh lời,"Thông tin sản phẩm: Tầng 1: Diện tích từ hơn 200m². Giá bán từ 135 triệu/m². Tầng 2, 3, 4: Diện tích đa dạng 71m², 93m², 105m², 115m², 122m², 145m². Giá bán từ 80 - 90 triệu/m². Hợp đồng mua bán chuyển nhượng sở hữu 50 năm. Pháp lý minh bạch, thủ tục nhanh chóng. Giá trị vượt trội: Vị trí vàng ngay trung tâm quận Thanh Xuân, trục Nguyễn Tuân sầm uất. Tiềm năng khai thác thương mại cực lớn: Showroom, nhà hàng, văn phòng, dịch vụ. Quỹ căn giới hạn, cơ hội đầu tư sinh lời bền vững. Liên hệ ngay: [phone_number] để nhận bảng giá chi tiết và giữ chỗ căn đẹp tại Harmory Nguyễn Tuân!",Shophouse,Hà Nội,Thanh Xuân,,,Harmony Square (Tên cũ DLC Complex),21466493688,115.0,3.0,,,,3.0,3.5,,,2025-11-29T10:14:34.463000,20.982276,105.787426
Bán căn hộ Cộng Hòa Plaza - 99m2/2PN giá 5.9 tỷ Tuấn,"LH Tuấn - Quản lý bán căn hộ Cộng Hòa Plaza - K300 Tân Bình. - Căn hộ 99m2/2PN, giá 5.9 tỷ, tầng trung cửa Nam, view Bắc và Đông. - Căn hộ 99m2/3PN tầng cao giá bán 6.7 tỷ tặng nội thất. - Căn hộ đã nhận sổ hồng, sở hữu lâu dài, mua bán công chứng giao nhà ngay. LH xem nhà và chốt căn: Tuấn. P/s: Hình minh họa, liên hệ để xem hình và nhà thực tế.",Căn hộ chung cư,Hồ Chí Minh,Tân Bình,12,Cộng Hòa,Cộng Hòa Plaza,9977347300,99.0,7.0,,,,3.0,2.0,Nam,Bắc,2025-11-21T14:04:47.006000,10.787694,106.637571
CĂN HỘ CHUNG CƯ OCEAN PARK1 TOÀ S105 GIA LÂM - 63m2 - 2PN 2 VS - ĐẦY ĐỦ TIỆN ÍCH - 5.1 TỶ,"CĂN HỘ CHUNG CƯ OCEAN PARK1 TOÀ S105 GIA LÂM - 63m2 - 2PN 2 VS - ĐẦY ĐỦ TIỆN ÍCH - 5.1 TỶ - Khu đô thị VIP đầy đủ tiện ích, trường học, siêu thị, bể bơi, khu vui chơi, biển hồ.... - Căn hộ diện tích 63m2 2 Phòng ngủ, 2 VS, Phòng Khách, Bếp, 2 Ban công. - Sổ đỏ chính chủ, Sẵn sàng giao dịch. Liên hệ : - Em Cầm thổ cư",Căn hộ chung cư,Hà Nội,Gia Lâm,Dương Xá,,Vinhomes Ocean Park,6060180000,63.0,7.0,,,,2.0,2.0,,,2025-11-14T09:52:01.160000,21.043656,105.869784
"Dãy trọ 168m2 (12x14 vuông) 1/ đường 475, P Phước Long B, TP Thủ Đức (6tỷ350)","- DT 168m2 (12x14) vuông. - Có thể tách làm 2 sổ. - Sổ hồng riêng. - Sẵn 9p trọ. - KDC hiện hữu, 1 căn ra mặt tiền. - Tiệm cận Đỗ Xuân Hợp, Metro, Q2. Giá thương lượng trực tiếp chủ - Luôn công khai minh bạch. Trọng Nhà Phố - nói không với tin ảo.",Nhà,Hồ Chí Minh,Thủ Đức,Phước Long B,475,,24078334000,168.0,4.0,14.0,,,4.0,3.0,Tây Nam,,2025-11-06T18:39:17.552000,10.853267,106.737639
"Bán nhà Xuân Phương 32m2x5t cách 1 nhà ra đường ô tô tránh sổ đỏ chính chủ giá đầu tư,","- Vị trí đẹp cách 1 nhà ra đường ô tô tránh, tiện ích xung quanh đầy đủ, gần chợ, trường học các cấp, ĐH Đông Á, FPT, Giao thông thuận tiện đi lại kết lối các tuyến đường lớn, Trịnh Văn Bô, QL32, Cầu Diễn Trần Hữu Dực... - Nhà xây 5 tầng 3 phòng ngủ công năng sử dụng đầy đủ, + Pháp lý chính chủ. + Giá: 6,35 tỷ có thương lượng. + Lh zalo Em Tuy",Nhà,Hà Nội,Nam Từ Liêm,Phương Canh,Xuân Phương,,6010596000,32.0,5.0,,,3.0,3.0,4.0,,,2025-11-05T09:06:19.306000,21.020439,105.84744
BÁN NHÀ - TỰ KHOÁT - THANH TRÌ - HẢ NỘI - DT63m2x 3 tầng - NGÕ RỘNG THÔNG THOÁNG - OTO ĐỖ CỬA -,"BÁN NHÀ - TỰ KHOÁT - THANH TRÌ - HẢ NỘI - DT63m2x 3 tầng - NGÕ RỘNG THÔNG THOÁNG - OTO ĐỖ CỬA - GIÁ nhỉnh 7 tỷ - Vị trí cực đẹp đừơng rộng Ô Tô Đỗ cửa - mấy bứơc ra Cao Tốc Pháp Vân , đường rộng thông tứ phía kết nối giao thông Bắc nam vô cùng thuận lợi - Tiện ích bạt ngàn bán kính 300m siêu thị - chợ , bãi đỗ xe , khu ẩm thực vũ lăng - hàng xóm tecco - trường học các cấp - Nhà dân xây mới , thiết kế 3 tầng hiện đại , đầy đủ công năng sử dụng - Khu dân trí cao , an ninh tốt , hàng xóm thân thiện - S,ổ đỏ cất két sẵn giao dịch ngay - Giá nhỉnh 7 tỷ - LH , để tư vấn và xem nhà miễn phí",Nhà,Hà Nội,Thanh Trì,Ngũ Hiệp,,,9314039000,63.0,3.0,,,,3.0,3.0,,,2025-11-04T17:59:42.907000,21.012903,105.861577
"Nhà Đẹp 4 Tầng Xã Gia Lâm-Trục Chính Thôn -Ô Tô Tránh Chỉ 8,5 Tỷ","Nhà Đẹp 4 Tầng Xã Gia Lâm-Trục Chính Thôn -Ô Tô Tránh Chỉ 8,5 tỷ Bán nhanh căn nhà 4 tầng siêu mới 50m² ngay trục chính thôn tại xã Gia Lâm, ô tô tránh thoải mái, khu dân cư đông đúc tiện ở, kinh doanh nhỏ hoặc cho thuê đều ngon! Thông số chuẩn chỉnh: Diện tích: 50m² Nhà 4 tầng kiên cố, thiết kế hiện đại Full thổ cư pháp lý chuẩn sổ chính chủ, sang tên ngay Mặt tiền đẹp, ô tô tránh, gần chợ ,trường, đi lại cực thuận tiện Khu dân cư văn minh, hàng quán tấp nập, an sinh đỉnh Chỉ 8,5 tỷ( có bớt) giá quá mềm cho căn nhà tuyệt đẹp này!",Nhà,Hà Nội,Gia Lâm,Đặng Xá,Ỷ Lan,,8747812500,50.0,4.0,4.0,,6.0,5.0,3.0,Đông - Nam,,2025-11-23T16:10:16.657000,21.030194,105.867212
"Bán nhà mới xây, hẻm ô tô, Bến Đình 7, Vũng Tàu giá chỉ 2,65 tỷ","Bán gấp 2 căn nhà mới xây xong tại Bến Đình 7, Thắng Nhì, Vũng Tàu. Diện tích 33m2, diện tích sử dụng 70m2, full thổ cư. Hướng Tây Bắc. Hẻm ô tô, thiết kế 2 phòng ngủ, khách, bếp đầy đủ công năng. Đồng sở hữu 2 nhà, người mua đứng tên trên bìa. Giá bán: 2.65 tỷ/căn (có bớt lộc). Liên hệ: [phone_number] để xem nhà ngay!",Nhà,Bà Rịa - Vũng Tàu,Vũng Tàu,Thắng Nhì,Bến Đình 7,,2296872160,33.0,4.0,,,,2.0,3.0,Tây Bắc,,2025-11-03T11:35:31.902000,10.533191,107.245144
"Bán căn hộ chung cư hot tại The Win City, 2,450tỷ, 88m2, view đẹp, uy tín ngay MT Tỉnh Lộ 10","Căn hộ chung cư tại The Win City, Tỉnh Lộ 10, Đức Hoà Hạ, Đức Hòa, Long An. Đang được rao bán với giá 2,450tỷ VND. Diện tích 88m2. Căn hộ này có 3 phòng ngủ và 2 phòng tắm. Hướng cửa chính về phía Đông và ban công cũng hướng Đông, mang lại ánh sáng tự nhiên và không khí trong lành. - Nội thất đầy đủ, bao gồm điều hòa, giường, tủ lạnh... - Pháp lý đầy đủ, thuận tiện cho việc giao dịch. - Phong thủy tốt, phù hợp cho gia đình. Căn hộ nằm trong khu vực yên tĩnh, gần công viên Võ Văn Tần, mang lại không gian sống thoải mái và gần gũi với thiên nhiên. Ngoài ra, gần các tiện ích như chợ, siêu thị Bách Hóa Xanh, đáp ứng đầy đủ nhu cầu sinh hoạt hàng ngày. Liên hệ ngay để biết thêm chi tiết và sắp xếp xem căn hộ: [phone_number] Đức Endy.",Căn hộ chung cư,Long An,Đức Hòa,Đức Hòa Hạ,Tỉnh Lộ 10,The Win City,2585021120,88.0,7.0,,,,3.0,2.0,Đông,Đông,2025-11-14T12:49:29.411000,10.700352,106.256036
Giảm Sốc 1 Tỷ - Góc 2 Mặt Tiền Đường 59 - 5.6x15m - 5 Tầng - Thu nhập 90 Triệu/tháng - Bán 18 Tỷ,"Chủ cần GIA ĐÌNH ĐI MỸ BÁN GẤP, chấp nhận giảm sâu 5% cho khách thiện chí giao dịch nhanh. Vị trí Độc Tôn: Nhà Góc 2 Mặt Tiền trên Đường số 59, Phường 14, Gò Vấp. Khu vực kinh doanh sầm uất, khai thác CHDV luôn hết phòng. Kết cấu Hoàn Hảo: Xây dựng kiên cố 5 Tầng, thiết kế chuẩn CHDV. Tổng gồm 15 phòng CHDV full nội thất cao cấp và 01 mặt bằng kinh doanh đẹp. Diện tích Lý Tưởng: 5.6m x 15m (Công nhận 88,6m2). Lợi thế góc 2 mặt tiền mang lại sự thông thoáng và giá trị khai thác tối đa. Dòng Tiền Khủng: Đang hợp đồng khoán 70 Triệu/tháng, tự khai thác đạt xấp xỉ 90 Triệu/tháng (Doanh thu ~1,2 tỷ/năm). Tỷ suất sinh lời cực cao. Giá Bán Nhanh: 18 Tỷ VNĐ (Đã giảm 5%). Liên hệ Ms Huyền [phone_number] để xem nhà/thương lượng trực tiếp.",Nhà,Hồ Chí Minh,Gò Vấp,14,Số 59,,17748294000,88.0,4.0,,,,4.0,3.0,,,2025-11-14T16:26:53.547000,10.762775,106.685906
"Bán nhà riêng tại Đường Nguyễn Phúc Nguyên, Phường 9, Quận 3, Chỉ 5,9 tỷ. Đang cho thuê 25tr/ tháng","Nhà riêng 2 tầng tại Đường Nguyễn Phúc Nguyên, Phường 9, Quận 3, Hồ Chí Minh. - Thiết kế: 3PN + 3WC + bếp. - Giá: 5,9 tỷ VND. - Nội thất: Đầy đủ, bao gồm điều hòa, giường, tủ lạnh... Pháp lý đầy đủ, sẵn sàng cho người sử dụng. Địa điểm xung quanh - Bệnh viện: Bệnh viện da liễu TP.HCM, Bệnh viện Nhi đồng 1, Bệnh viện Tai mũi họng TP.HCM. - Siêu thị: Siêu thị Mẹ bầu & Em bé Con Cưng, Siêu thị sách Nhân Văn, Satramart - Siêu thị Sài Gòn. - Trường học: Mầm non Lan Anh Quận 3, Say Acoustic, Trường nhạc MPU. Liên hệ để biết thêm thông tin: Trúc",Nhà,Hồ Chí Minh,3,9,Nguyễn Phúc Nguyên,,6831190000,40.0,2.0,,,,3.0,3.0,,,2025-11-16T08:28:27.878000,10.796212,106.675296
"Bán gấp căn Hưng Vượng 2, 3pn 2wc 120m2 sổ hồng","Hàng hiếm bán gấp căn hộ Hưng Vượng 2 3pn 2wc căn góc view công viên. Giá 6tỷ, anh chị biết rẻ liên hệ An. Hàng hiếm giá rẻ.",Căn hộ chung cư,Hồ Chí Minh,7,Tân Phong,,Khu căn hộ Hưng Vượng 2,11690724000,120.0,7.0,,,,3.0,2.0,Bắc,Nam,2025-11-10T20:30:16.299000,10.718519,106.712728
"Bán nhà riêng tại Ngô Quyền, Hà Đông, 7,2 tỷ, 31 m2. 5 tang Trung tâm quận hà đông, oto tải đỗ cửa","TRUNG TÂM QUẬN HÀ ĐÔNG ,TIỆN ÍCH VÔ VÀN ,Ô TÔ ĐỖ CỬA NHÀ ĐẸP Ở NGAY, NGÔ QUYỀN LA KHÊ, HÀ ĐÔNG Căn nhà hiếm trong tầm giá đúng nghĩa đến xem là mê Diện tích 31m Dân xây 4tầng 1tum, kiên cố. ÔTÔ TẢI ĐỖ CỬA NGÕ THÔNG HÀNG XÓM VĂN MINH Thiết kế hiện đại: Cầu thang giữa không gian cực hợp lý 4 phòng ngủ rộng rãi ánh sáng tự nhiên 1 phòng thờ riêng biệt, sân phơi thoáng mát Sổ đỏ chính chủ pháp lý sạch đẹp Vị trí vàng đi đâu cũng gần: 1 PHÚT ra đường Ngô Quyền Tố Hữu 5 PHÚT tới Chợ Bông Đỏ ga tàu điện trên cao Kết nối trung tâm Hà Đông tiện ích ngập quanh Khu dân trí cao xung quanh toàn nhà mới Căn nhà phù hợp: Vợ chồng trẻ cần không gian riêng Gia đình 3 thế hệ ở rộng rãi thoải mái Mua giữ tiền sinh lời chắc chắn SỔ ĐỎ CHÍNH CHỦ PHÂN LÔ GIAO DỊCH NGAY.",Nhà,Hà Nội,Hà Đông,La Khê,Ngô Quyền,,6093300250,31.0,4.0,3.3,,,4.0,4.0,,,2025-11-25T08:57:07.878000,20.976122,105.780802
Bán nhà trần bình trọng 41m2 2 tầng - 10.5 tỷ - hẻm xe hơi gần chợ hồ thị kỷ,"BÁN NHÀ TRẦN BÌNH TRỌNG 41M2 2 TẦNG - 10.5 TỶ - HẺM XE HƠI GẦN CHỢ HỒ THỊ KỶ - Diện tích: 41m2 - Kết cấu: 2 tầng gồm trệt, lầu, 3 phòng ngủ, 2 wc. - Tiện ích: Hẻm xe hơi thông, gần chợ Hồ Thị Kỷ, công viên, khu dân cư thân thiện. - Địa chỉ: Hẻm Trần Bình Trọng, Phường 1, Quận 10. - Giá bán: 10.5 tỷ - Mã sản phẩm: #105945",Nhà,Hồ Chí Minh,10,1,Trần Bình Trọng,,9008864250,41.0,4.0,,,,4.0,3.0,,,2025-11-24T20:42:42.913000,10.77247,106.68499
"Cần bán căn hộ cao cấp Sol Forest Ecopark, căn hộ 3 phòng ngủ, giá tốt","Cần bán căn hộ cao cấp Sol Forest Ecopark. View thủ đô & sông Hồng siêu đẹp sống xanh chuẩn Singapore. Thông tin căn hộ: Diện tích: 100m². Thiết kế: 3 phòng ngủ bố trí thông minh, không gian thoáng mát, cực kỳ hợp lý. Ban công: Hướng sông Hồng ngắm trọn toàn cảnh Thủ đô lộng lẫy mỗi ngày. Nội thất: Full đồ cao cấp chỉ việc xách vali vào ở. Giá bán: 7,x tỷ (thương lượng trực tiếp chủ nhà). Vị trí: Tòa Sol Forest biểu tượng xanh của Ecopark. Môi trường sống trong lành tiện ích 5 cộng đồng cư dân văn minh, đẳng cấp. Liên hệ: để hỗ trợ xem nhà thực tế.",Căn hộ chung cư,Hưng Yên,Văn Giang,Xuân Quan,,Chung cư Sol Forest Ecopark,4938912000,100.0,7.0,,,,3.0,2.0,Đông,Tây,2025-11-25T15:49:15.195000,20.646289,106.063983
Bán gấp trong tháng - Bán nhà Hoàng Sa 64m² - 3 tầng - 21.9 tỷ,"- Vị trí đắc địa 2 mặt tiền đường Hoàng Sa, giao với các trục đường chính: Nguyễn Huy Tự, Trần Khắc Chân, Đồng Khởi. Gần các trường đại học: Đại học Kinh tế TP.HCM, Đại học Kiến trúc. - Diện tích: 64m². - Kết cấu: 3 tầng, 5 phòng ngủ, đầy đủ công năng. - Tiện ích: Đầy đủ nội thất, có sân thượng, dòng tiền cho thuê 37 triệu/tháng. - Địa chỉ: Mặt tiền Hoàng Sa, Phường Đa Kao, Quận 1. - Giá bán: 21.9 tỷ. - Mã sản phẩm: #96110",Nhà,Hồ Chí Minh,1,Đa Kao,Hoàng Sa,,15682152000,64.0,3.0,,,,4.0,3.0,,,2025-11-19T15:27:31.923000,10.777413,106.689397
Hoàn thiện 2 tầng. Chà Là 63m2 Vin 2. Giá tốt,"Chà Là 63m2. Mặt tiền 4,5m. Hoàn thiện 2 tầng nội thất cơ bản. Trước nhà là công viên nội khu. Sau nhà là trường học, nhà để xe nổi. Gần bệnh viện Vinmec. E Hiền:",Biệt thự/Nhà liền kề,Hưng Yên,Văn Giang,Long Hưng,,Vinhomes Ocean Park 2 – The Empire,6621671250,63.0,5.0,4.5,,13.0,5.0,5.0,Tây - Bắc,,2025-11-26T11:11:29.146000,20.636458,106.055295
