name,description,property_type_name,province_name,district_name,ward_name,street_name,project_name,area,floor_count,bedroom_count,bathroom_count,latitude,longitude,price,is_market_coverage
Căn hộ chung cư 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hồ Chí Minh,3,,,,45.0,5.0,4.0,1.0,10.788358,106.709401,6036972520,True
Căn hộ chung cư 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hồ Chí Minh,3,,,,60.0,2.0,2.0,1.0,10.790894,106.704434,7156778107,True
Căn hộ chung cư 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hồ Chí Minh,3,,,,80.0,3.0,1.0,1.0,10.785315,106.677003,9436744857,True
Căn hộ chung cư 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hồ Chí Minh,3,,,,120.0,5.0,5.0,2.0,10.75999,106.681651,16029693198,True
Căn hộ chung cư 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hồ Chí Minh,3,,,,180.0,1.0,5.0,2.0,10.789594,106.725178,22835726598,True
Căn hộ chung cư 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hồ Chí Minh,7,,,,45.0,3.0,2.0,4.0,10.775755,106.706091,5081085836,True
Căn hộ chung cư 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hồ Chí Minh,7,,,,60.0,1.0,5.0,2.0,10.786097,106.677068,8214217288,True
Căn hộ chung cư 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hồ Chí Minh,7,,,,80.0,5.0,5.0,4.0,10.795369,106.72304,10306376343,True
Căn hộ chung cư 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hồ Chí Minh,7,,,,120.0,3.0,1.0,3.0,10.774704,106.698479,14564582641,True
Căn hộ chung cư 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hồ Chí Minh,7,,,,180.0,5.0,5.0,2.0,10.788477,106.704016,24618042653,True
Căn hộ chung cư 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hồ Chí Minh,8,,,,45.0,2.0,3.0,3.0,10.779208,106.712305,5521223376,True
Căn hộ chung cư 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hồ Chí Minh,8,,,,60.0,2.0,3.0,3.0,10.761901,106.680051,7476318611,True
Căn hộ chung cư 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hồ Chí Minh,8,,,,80.0,1.0,1.0,3.0,10.77105,106.723061,9321904004,True
Căn hộ chung cư 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hồ Chí Minh,8,,,,120.0,5.0,4.0,1.0,10.784613,106.720474,15801032675,True
Căn hộ chung cư 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hồ Chí Minh,8,,,,180.0,5.0,2.0,4.0,10.762067,106.698951,21684539105,True
Nhà 1 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,1,,,,45.0,3.0,5.0,3.0,10.757676,106.711393,8669584751,True
Nhà 1 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,1,,,,60.0,2.0,2.0,3.0,10.769565,106.692925,11411616904,True
Nhà 1 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,1,,,,80.0,2.0,2.0,2.0,10.787783,106.725511,14876545570,True
Nhà 1 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,1,,,,120.0,4.0,4.0,3.0,10.785973,106.720546,25361991015,True
Nhà 1 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,1,,,,180.0,2.0,1.0,4.0,10.792679,106.71033,33951636924,True
Nhà 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,3,,,,45.0,4.0,3.0,3.0,10.759276,106.684057,9386682588,True
Nhà 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,3,,,,60.0,4.0,5.0,2.0,10.783285,106.712057,11366930207,True
Nhà 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,3,,,,80.0,3.0,5.0,4.0,10.79058,106.69171,15216665487,True
Nhà 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,3,,,,120.0,1.0,1.0,4.0,10.774098,106.707899,21933594447,True
Nhà 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,3,,,,180.0,2.0,2.0,2.0,10.757505,106.709434,33601733084,True
Nhà 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,7,,,,45.0,3.0,1.0,3.0,10.799892,106.690294,8048323395,True
Nhà 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,7,,,,60.0,4.0,1.0,3.0,10.782349,106.723963,12063993635,True
Nhà 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,7,,,,80.0,2.0,3.0,2.0,10.768812,106.678545,14646818965,True
Nhà 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,7,,,,120.0,2.0,4.0,4.0,10.794435,106.697472,21283717276,True
Nhà 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,7,,,,180.0,5.0,1.0,1.0,10.770701,106.712419,35141140807,True
Nhà 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,8,,,,45.0,1.0,3.0,2.0,10.756374,106.692246,8115473530,True
Nhà 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,8,,,,60.0,1.0,2.0,2.0,10.752699,106.706901,10919683351,True
Nhà 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,8,,,,80.0,4.0,1.0,2.0,10.768193,106.704982,15445274858,True
Nhà 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,8,,,,120.0,3.0,4.0,1.0,10.756662,106.688937,22489056286,True
Nhà 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hồ Chí Minh,8,,,,180.0,1.0,5.0,2.0,10.79766,106.722475,30921235694,True
Shophouse 1 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,1,,,,45.0,3.0,4.0,3.0,10.76348,106.711659,12417262934,True
Shophouse 1 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,1,,,,60.0,4.0,5.0,3.0,10.777754,106.701928,17512949476,True
Shophouse 1 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,1,,,,80.0,5.0,5.0,4.0,10.787726,106.682019,25106197026,True
Shophouse 1 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,1,,,,120.0,3.0,5.0,4.0,10.762372,106.709805,35927706124,True
Shophouse 1 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,1,,,,180.0,4.0,5.0,1.0,10.793295,106.686659,53518080881,True
Shophouse 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,3,,,,45.0,4.0,4.0,1.0,10.771354,106.683696,13437852517,True
Shophouse 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,3,,,,60.0,1.0,5.0,2.0,10.763532,106.710554,14820949977,True
Shophouse 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,3,,,,80.0,1.0,4.0,3.0,10.778134,106.724742,20493540017,True
Shophouse 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,3,,,,120.0,5.0,1.0,2.0,10.759084,106.71058,34040756093,True
Shophouse 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,3,,,,180.0,5.0,4.0,3.0,10.777532,106.688215,52698465853,True
Shophouse 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,7,,,,45.0,5.0,3.0,2.0,10.789125,106.722232,12629346303,True
Shophouse 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,7,,,,60.0,3.0,5.0,4.0,10.765533,106.678023,17411540785,True
Shophouse 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,7,,,,80.0,4.0,3.0,4.0,10.787265,106.706432,23814347669,True
Shophouse 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,7,,,,120.0,3.0,1.0,2.0,10.793032,106.72113,33285282361,True
Shophouse 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,7,,,,180.0,3.0,2.0,2.0,10.786635,106.684519,49066375388,True
Shophouse 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,8,,,,45.0,5.0,3.0,3.0,10.755636,106.676332,13288315142,True
Shophouse 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,8,,,,60.0,1.0,5.0,2.0,10.787664,106.692307,15876894876,True
Shophouse 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,8,,,,80.0,5.0,3.0,2.0,10.766454,106.686554,24226807942,True
Shophouse 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,8,,,,120.0,5.0,5.0,4.0,10.775812,106.69112,34911596457,True
Shophouse 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hồ Chí Minh,8,,,,180.0,2.0,1.0,2.0,10.777642,106.709489,44189595470,True
Đất 1 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,1,,,,45.0,0.0,0.0,0.0,10.793317,106.683461,6635654670,True
Đất 1 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,1,,,,60.0,0.0,0.0,0.0,10.792793,106.704469,9130582458,True
Đất 1 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,1,,,,80.0,0.0,0.0,0.0,10.762447,106.689321,13198517085,True
Đất 1 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,1,,,,120.0,0.0,0.0,0.0,10.793692,106.679034,17856370231,True
Đất 1 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,1,,,,180.0,0.0,0.0,0.0,10.795061,106.695042,26843622109,True
Đất 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,3,,,,45.0,0.0,0.0,0.0,10.760884,106.697821,6881988083,True
Đất 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,3,,,,60.0,0.0,0.0,0.0,10.752742,106.703035,9549448060,True
Đất 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,3,,,,80.0,0.0,0.0,0.0,10.753971,106.702952,12458587564,True
Đất 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,3,,,,120.0,0.0,0.0,0.0,10.779579,106.694614,18196049786,True
Đất 3 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,3,,,,180.0,0.0,0.0,0.0,10.779027,106.712928,26978489364,True
Đất 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,7,,,,45.0,0.0,0.0,0.0,10.78284,106.683269,6742202082,True
Đất 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,7,,,,60.0,0.0,0.0,0.0,10.753901,106.70948,9600241472,True
Đất 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,7,,,,80.0,0.0,0.0,0.0,10.794593,106.678402,12587284558,True
Đất 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,7,,,,120.0,0.0,0.0,0.0,10.800368,106.691583,19225132081,True
Đất 7 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,7,,,,180.0,0.0,0.0,0.0,10.758013,106.67654,27551789735,True
Đất 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,8,,,,45.0,0.0,0.0,0.0,10.758021,106.697555,6662445762,True
Đất 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,8,,,,60.0,0.0,0.0,0.0,10.792911,106.705924,9048179720,True
Đất 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,8,,,,80.0,0.0,0.0,0.0,10.783199,106.698164,11957575147,True
Đất 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,8,,,,120.0,0.0,0.0,0.0,10.761882,106.70889,17920247194,True
Đất 8 Hồ Chí Minh,Coverage row generated from market priors and Hugging Face schema.,Đất,Hồ Chí Minh,8,,,,180.0,0.0,0.0,0.0,10.77492,106.725517,28006635094,True
Biệt thự/Nhà liền kề Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Hưng Yên,Trung tâm,,,,45.0,4.0,4.0,2.0,20.653159,106.069223,2744372242,True
Biệt thự/Nhà liền kề Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Hưng Yên,Trung tâm,,,,60.0,2.0,5.0,4.0,20.655728,106.045626,3499478349,True
Biệt thự/Nhà liền kề Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Hưng Yên,Trung tâm,,,,80.0,3.0,5.0,2.0,20.631297,106.027319,4729237199,True
Biệt thự/Nhà liền kề Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Hưng Yên,Trung tâm,,,,120.0,1.0,4.0,1.0,20.654028,106.0737,6802939543,True
Biệt thự/Nhà liền kề Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Hưng Yên,Trung tâm,,,,180.0,4.0,1.0,3.0,20.622222,106.045279,11425618342,True
Căn hộ chung cư Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hưng Yên,Trung tâm,,,,45.0,2.0,1.0,2.0,20.647982,106.068925,1342191408,True
Căn hộ chung cư Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hưng Yên,Trung tâm,,,,60.0,3.0,2.0,4.0,20.638011,106.056104,1908998943,True
Căn hộ chung cư Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hưng Yên,Trung tâm,,,,80.0,1.0,5.0,2.0,20.653448,106.051439,2667929901,True
Căn hộ chung cư Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hưng Yên,Trung tâm,,,,120.0,2.0,4.0,1.0,20.623929,106.05709,3710100191,True
Căn hộ chung cư Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hưng Yên,Trung tâm,,,,180.0,5.0,5.0,2.0,20.668071,106.067388,5765209509,True
Nhà Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hưng Yên,Trung tâm,,,,45.0,3.0,3.0,2.0,20.641396,106.063807,2167942418,True
Nhà Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hưng Yên,Trung tâm,,,,60.0,5.0,1.0,3.0,20.633309,106.035372,3008602915,True
Nhà Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hưng Yên,Trung tâm,,,,80.0,3.0,4.0,4.0,20.657613,106.065652,4000151290,True
Nhà Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hưng Yên,Trung tâm,,,,120.0,1.0,1.0,4.0,20.623769,106.063643,5561067165,True
Nhà Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hưng Yên,Trung tâm,,,,180.0,4.0,5.0,2.0,20.642998,106.056558,9166981425,True
Shophouse Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hưng Yên,Trung tâm,,,,45.0,1.0,5.0,4.0,20.63053,106.036936,3012679283,True
Shophouse Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hưng Yên,Trung tâm,,,,60.0,1.0,2.0,3.0,20.66707,106.042525,3820305788,True
Shophouse Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hưng Yên,Trung tâm,,,,80.0,2.0,2.0,1.0,20.639757,106.056118,5271738619,True
Shophouse Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hưng Yên,Trung tâm,,,,120.0,1.0,5.0,3.0,20.670143,106.042499,7606233616,True
Shophouse Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hưng Yên,Trung tâm,,,,180.0,3.0,2.0,3.0,20.631408,106.04292,12041330506,True
Đất Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Đất,Hưng Yên,Trung tâm,,,,45.0,0.0,0.0,0.0,20.62904,106.04199,1726989326,True
Đất Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Đất,Hưng Yên,Trung tâm,,,,60.0,0.0,0.0,0.0,20.658477,106.053319,2498724837,True
Đất Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Đất,Hưng Yên,Trung tâm,,,,80.0,0.0,0.0,0.0,20.659688,106.036397,3315030126,True
Đất Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Đất,Hưng Yên,Trung tâm,,,,120.0,0.0,0.0,0.0,20.653729,106.058784,4946557659,True
Đất Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Đất,Hưng Yên,Trung tâm,,,,180.0,0.0,0.0,0.0,20.660554,106.052138,7351759754,True
